id,title,release_date,budget,revenue,status,tagline,runtime,popularity,original_language,homepage,adult,overview,languages,production_countries,production_companies,genres
11562,Crimes and Misdemeanors,1989-10-13,19000000,18254702,Released,A film about humanity.,104,9.056E+00,en,,false,"An ophthalmologist's mistress threatens to reveal their affair to his wife, while a married documentary filmmaker is infatuated by another woman.",English,United States of America,"Orion Pictures,Jack Rollins & Charles H. Joffe Productions","Comedy,Drama"
10591,The Girl Next Door,2004-04-09,21000000,31635150,Released,Matt never saw her coming... but all his friends had!,110,1.2679E+01,en,,false,"Exceptionally ambitious high schooler Matthew has aspirations for a career in politics when he falls in love with his gorgeous 19-year-old neighbor, Danielle. But Matthew's bright future is jeopardized when he finds Danielle was once a porn star. As Danielle's past catches up with her, Matthew's love for her forces him to re-evaluate his goals.",English,United States of America,"Epsilon Motion Pictures,Regency Enterprises,New Regency Pictures,Daybreak,20th Century Fox","Comedy,Romance"
389015,"I, Tonya",2017-12-08,11000000,53939297,Released,Fitting in is overrated,120,1.5522E+01,en,https://www.itonyamovie.com,false,"Competitive ice skater Tonya Harding rises amongst the ranks at the U. S. Figure Skating Championships, but her future in the sport is thrown into doubt when her ex-husband intervenes.",English,United States of America,"LuckyChap Entertainment,Clubhouse Pictures",Drama
2655,What Lies Beneath,2000-07-21,100000000,291420351,Released,He was the perfect husband until his one mistake followed them home.,130,1.1119E+01,en,,false,"When Claire Spencer starts hearing ghostly voices and seeing spooky images, she wonders if an otherworldly spirit is trying to contact her. All the while, her husband tries to reassure her by telling her it's all in her head. But as Claire investigates, she discovers that the man she loves might know more than he's letting on.",English,United States of America,"ImageMovers,20th Century Fox,DreamWorks Pictures","Drama,Horror,Mystery,Thriller"
445571,Game Night,2018-02-22,37000000,117501013,Released,This is not a game,100,1.7343E+01,en,http://www.gamenight-movie.com/,false,"Max and Annie's weekly game night gets kicked up a notch when Max's brother Brooks arranges a murder mystery party -- complete with fake thugs and federal agents. So when Brooks gets kidnapped, it's all supposed to be part of the game. As the competitors set out to solve the case, they start to learn that neither the game nor Brooks are what they seem to be. The friends soon find themselves in over their heads as each twist leads to another unexpected turn over the course of one chaotic night.",English,United States of America,"New Line Cinema,Aggregate Films,Davis Entertainment,Access Entertainment,Access Industries,Dune Entertainment","Mystery,Comedy,Crime"
9641,Cheaper by the Dozen 2,2005-12-21,60000000,129181830,Released,Same Big Family... Even Bigger Adventure.,94,1.2254E+01,en,,false,"Steve Martin and Bonnie Hunt return as heads of the Baker family who, while on vacation, find themselves in competition with a rival family of eight children, headed by Eugene Levy,",English,United States of America,"Dozen Canada Productions,21 Laps Entertainment,20th Century Fox","Comedy,Family"
1975,The Grudge 2,2006-10-13,20000000,39143839,Released,"What Was Once Trapped, Will Now Be Unleashed",102,1.2393E+01,en,http://www.sonypictures.com/homevideo/thegrudge2/,false,"A young woman encounters a malevolent supernatural force while searching for her missing sister in Tokyo, a mean high school prank goes horribly wrong, and strange things begin happening in a Chicago apartment building.","English,日本語,Pусский",United States of America,"Ghost House Pictures,Vertigo Entertainment,Columbia Pictures","Horror,Thriller"
11635,Old School,2003-02-21,24000000,87135520,Released,"All the fun of college, none of the education.",91,1.3054E+01,en,http://www.oldschool-themovie.com,false,Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.,English,United States of America,"The Montecito Picture Company,DreamWorks Pictures",Comedy
10427,Red Rock West,1993-07-08,8000000,2500000,Released,Where nothing is as it seems.,98,9.866E+00,en,,false,"When a promised job for Texan Michael fails to materialise in Wyoming, Mike is mistaken by Wayne to be the hitman he hired to kill his unfaithful wife, Suzanne. Mike takes full advantage of the situation, collects the money and runs. During his getaway, things go wrong, and soon get worse when he runs into the real hitman, Lyle.",English,United States of America,"Propaganda Films,PolyGram Filmed Entertainment","Thriller,Crime,Drama"
2176,The Glass House,2001-09-14,30000000,23619609,Released,The glass is about to be shattered...,106,1.1569E+01,en,,false,"After the parents of Ruby and her younger brother, Rhett, are killed in a car crash, their parents' best friends, Erin and Terry Glass, become their guardians. The children hear promises of a world of opulence and California fun -- all they have to do is move into the Glasses' gated house. Before very long, though, Ruby suspects that Erin and Terry may not be the ideal guardians they seemed to be.","Español,English",United States of America,Original Film,"Drama,Thriller"
11933,Nothing but Trouble,1991-02-14,40000000,8479793,Released,All they wanted was a little getaway. All they got was nothing but trouble.,94,8.883E+00,en,,false,"While attempting to seduce gorgeous lawyer Diane Lightson, wealthy gadabout Chris Thorne agrees to drive her to Atlantic City, N.J. But, when some reckless driving draws the attention of a deeply critical cop, they and the flamboyant ""Brazillionaires"" who tagged along end up in the court of a grotesque and vengeful judge, who has a special vendetta against the wealthy and erudite.",English,United States of America,"Applied Action,Warner Bros. Pictures","Comedy,Adventure"
72784,The Loft,2014-10-14,14000000,10076790,Released,The right place to do wrong.,108,1.5446E+01,en,,false,"For five men, the opportunity to share a penthouse in the city -- in which to carry on extramarital affairs -- is a dream come true, until the dead body of an unknown woman turns up. Realizing that her killer must be one of their group, the men are gripped by paranoia as each one suspects another. Friendships are tested, loyalties are questioned, and marriages crumble while fear and suspicion run rampant.",English,United States of America,"Open Road Films,Dark Castle Entertainment,Anonymous Content",Thriller
8130,Desperately Seeking Susan,1985-03-29,5000000,27400000,Released,Roberta is desperate to be Susan. Susan is wanted by the mob. The mob finds Roberta instead...,104,8.25E+00,en,,false,"Roberta is a bored suburban housewife who is fascinated with a woman, Susan, she only knows about by reading messages to and from her in the personals section of the newspaper. This fascination reaches a peak when an ad with the headline ""Desperately Seeking Susan"" proposes a rendezvous. Roberta goes too, and in a series of events involving amnesia and mistaken identity, steps into Susan's life.",English,United States of America,Orion Pictures,Comedy
261023,Black Mass,2015-09-04,53000000,98837872,Released,Keep your enemies close.,122,1.5205E+01,en,,false,"The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.",English,"United Kingdom,United States of America","Vendian Entertainment,Infinitum Nihil,Head Gear Films,Cross Creek Pictures,Free State Pictures,RatPac-Dune Entertainment,Le Grisbi Productions","Drama,Crime"
11979,Queen of the Damned,2002-02-10,35000000,45479110,Released,This time there are no interviews.,101,1.2484E+01,en,,false,"Lestat de Lioncourt is awakened from his slumber. Bored with his existence, he has now become this generation's new Rock God. While in the course of time, another has arisen, Akasha, the Queen of the Vampires and the Dammed. He wants immortal fame, his fellow vampires want him eternally dead for his betrayal, and the Queen wants him for her King. Who will be the first to reach him? Who shall win?",English,"Australia,United States of America","WV Films LLC,Village Roadshow Pictures,NPV Entertainment,Material,Warner Bros. Pictures","Drama,Fantasy,Horror"
293,A River Runs Through It,1992-10-09,12000000,43440294,Released,The Story of an American Family.,123,9.712E+00,en,,false,"A River Runs Through is a cinematographically stunning true story of Norman Maclean. The story follows Norman and his brother Paul through the experiences of life and growing up, and how their love of fly fishing keeps them together despite varying life circumstances in the untamed west of Montana in the 1920's.",English,United States of America,Columbia Pictures,Drama
24238,Mary and Max,2009-02-09,590235,1725381,Released,Sometimes perfect strangers make the best friends.,92,1.2941E+01,en,http://www.maryandmax.com/,false,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York. In the mid-1970s, a homely, friendless Australian girl of 8 picks a name out of a Manhattan phone book and writes to him; she includes a chocolate bar. He writes back, with chocolate. Thus begins a 20-year correspondence. Will the two ever meet face to face?","English,",Australia,icon,"Animation,Comedy,Drama"
4944,Burn After Reading,2008-09-05,37000000,163720069,Released,Intelligence is relative.,96,1.3255E+01,en,,false,"When a disc containing memoirs of a former CIA analyst falls into the hands of gym employees, Linda and Chad, they see a chance to make enough money for Linda to have life-changing cosmetic surgery. Predictably, events whirl out of control for the duo, and those in their orbit.",English,"United States of America,United Kingdom,France","Focus Features,Relativity Media,Working Title Films,Mike Zoss Productions,StudioCanal","Comedy,Drama"
19414,Please Don't Eat the Daisies,1960-03-31,1775000,5150000,Released,The Uproarious Movie From The Big Best-Seller!,112,3.654E+00,en,,false,"Drama critic Larry McKay, his wife Kay, and their four sons move from their crowded Manhattan apartment to an old house in the country. While housewife Kay settles into suburban life, Larry continues to enjoy the theater and party scene of New York. Kay soon begins to question Larry's fidelity when he mentions a flirtatious encounter with Broadway star Deborah Vaughn.",English,United States of America,"Euterpe,Metro-Goldwyn-Mayer","Comedy,Family,Romance"
479,Shaft,2000-06-15,46000000,107196498,Released,"Still the man, any questions?",99,1.1109E+01,en,,false,"New York police detective John Shaft arrests Walter Wade Jr. for a racially motivated slaying. But the only eyewitness disappears, and Wade jumps bail for Switzerland. Two years later Wade returns to face trial, confident his money and influence will get him acquitted -- especially since he's paid a drug kingpin to kill the witness.","English,Español,Deutsch","Germany,United States of America","Paramount,Scott Rudin Productions,New Deal Productions,Shaft Productions,Munich Film Partners & Company (MFP) GHS Productions","Action,Adventure,Crime,Thriller"
149870,The Wind Rises,2013-07-20,30000000,117932401,Released,We must live.,126,1.4287E+01,ja,,false,"A lifelong love of flight inspires Japanese aviation engineer Jiro Horikoshi, whose storied career includes the creation of the A-6M World War II fighter plane.","Français,Deutsch,Italiano,日本語",Japan,"Studio Ghibli,Toho Pictures, Inc.,Touchstone Pictures,Mitsubishi Motors Corporation,KDDI Corporation,Hakuhodo DY Media Partners,Nippon Television Network Corporation","Animation,War,History,Drama"
353070,Going in Style,2017-04-06,25000000,84618541,Released,You're never too old to get even.,96,1.5408E+01,en,,false,"Desperate to pay the bills and come through for their loved ones, three lifelong pals risk it all by embarking on a daring bid to knock off the very bank that absconded with their money.",English,United States of America,"Village Roadshow Pictures,New Line Cinema,De Line Pictures,RatPac-Dune Entertainment,Warner Bros. Pictures","Crime,Comedy"
1586,Secret Window,2004-03-12,40000000,92913171,Released,The most important part of a story is the ending.,96,1.2506E+01,en,,false,"Mort Rainey, a writer just emerging from a painful divorce with his ex-wife, is stalked at his remote lake house by a psychotic stranger and would-be scribe who claims Rainey swiped his best story idea. But as Rainey endeavors to prove his innocence, he begins to question his own sanity.",English,United States of America,"Mel's Cite du Cinema,Pariah Entertainment Group,Grand Slam Productions,Columbia Pictures","Mystery,Thriller"
1439,Anna and the King,1999-12-16,75000000,113996937,Released,,148,1.0048E+01,en,,false,The story of the romance between the King of Siam (now Thailand) and the widowed British school teacher Anna Leonowens during the 1860s. Anna teaches the children and becomes romanced by the King. She convinces him that a man can be loved by just one woman.,"普通话,Español,English,ภาษาไทย",United States of America,"Lawrence Bender Productions,Fox 2000 Pictures","Drama,History,Romance"
254473,Brick Mansions,2014-04-22,28000000,68896829,Released,Undercover and never Outgunned,90,1.5419E+01,en,,false,"In a dystopian Detroit, grand houses that once housed the wealthy are now homes of the city's most-dangerous criminals. Surrounding the area is a giant wall to keep the rest of Detroit safe. For undercover cop Damien Collier, every day is a battle against corruption as he struggles to bring his father's killer, Tremaine, to justice. Meanwhile, Damien and an ex-con named Lino work together to save the city from a plot to destroy it.",English,"Canada,France","EuropaCorp,Transfilm International,Canal+,D8,Ciné+,Relativity Media,Universal Pictures","Action,Crime,Drama"
12508,Rock Star,2001-09-04,57000000,16991902,Released,The story of a wanna be who got to be.,105,1.1568E+01,en,,false,"Rock Star tells the story of Chris Cole and a rock band called Steel Dragon. Cole is a photocopier technician by day, and the lead singer of a Steel Dragon tribute band called ""Blood Pollution"" by night.Internal struggles between the Steel Dragon band members culminate with the firing of the lead singer, Bobby Beers and the starting of recruitment sessions to find a new vocalist. Loosely inspired by the true story of the heavy metal band Judas Priest.",English,United States of America,"Metal Productions Inc.,Bel Air Entertainment,Maysville Pictures,Robert Lawrence Productions,Warner Bros. Pictures","Music,Drama,Comedy"
11648,Must Love Dogs,2005-07-21,30000000,58405313,Released,,98,1.2241E+01,en,http://www2.warnerbros.com/mustlovedogs/,false,"Sarah Nolan is a newly divorced woman cautiously rediscovering romance with the enthusiastic but often misguided help of her well-meaning family. As she braves a series of hilarious disastrous mismatches and first dates, Sarah begins to trust her own instincts again and learns that, no matter what, it's never a good idea to give up on love.","English,",United States of America,"Ubu Productions,Team Todd,Warner Bros. Pictures","Romance,Comedy"
312221,Creed,2015-11-25,37000000,173567581,Released,Your legacy is more than a name,133,1.5051E+01,en,http://creedthemovie.com/,false,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",English,United States of America,"New Line Cinema,Metro-Goldwyn-Mayer,Warner Bros. Pictures,Winkler Films",Drama
2293,Mallrats,1995-10-20,6000000,2122561,Released,They're not there to shop. They're not there to work. They're just there.,94,1.0968E+01,en,,false,"Both dumped by their girlfriends, two best friends seek refuge in the local mall.",English,United States of America,"Universal Pictures,Gramercy Pictures,Alphaville Films,View Askew Productions","Romance,Comedy"
11812,The Sweetest Thing,2002-04-12,43000000,68696770,Released,A romantic comedy without the sugar.,84,1.2341E+01,en,http://www.sonypictures.com/movies/thesweetestthing/,false,"Christina's love life is stuck in neutral. After years of avoiding the hazards of a meaningful relationship, one night while club-hopping with her girlfriends, she meets Peter, her perfect match. Fed up with playing games, she finally gets the courage to let her guard down and follow her heart, only to discover that Peter has suddenly left town. Accompanied by Courtney, she sets out to capture the one that got away.",English,United States of America,Konrad Pictures,"Romance,Comedy"
324852,Despicable Me 3,2017-06-15,80000000,1031552585,Released,Oh brother.,96,1.5348E+01,en,http://www.despicable.me,false,Gru and his wife Lucy must stop former '80s child star Balthazar Bratt from achieving world domination.,English,United States of America,"Universal Pictures,Illumination Entertainment","Action,Animation,Comedy,Family,Adventure"
429197,Vice,2018-12-25,60000000,76073488,Released,The Untold True Story That Changed The Course Of History,132,1.7324E+01,en,https://www.vice.movie,false,"George W. Bush picks Dick Cheney, the CEO of Halliburton Co., to be his Republican running mate in the 2000 presidential election. No stranger to politics, Cheney's impressive résumé includes stints as White House chief of staff, House Minority Whip and defense secretary. When Bush wins by a narrow margin, Cheney begins to use his newfound power to help reshape the country and the world.","English,العربية",United States of America,"Plan B Entertainment,Gary Sanchez Productions,Annapurna Pictures","Drama,History,Comedy"
19064,Once Bitten,1985-11-15,3200000,10000000,Released,A one-night stand with eternal complications!,94,8.218E+00,en,,false,"Mark wants to lose his virginity, but his girlfriend wants to wait. Unfortunately for both of them, a 400-year-old vampire Countess needs to turn a virgin into a vampire before Halloween in order to preserve her own youthful appearance, and when she finds Mark, she turns his life upside-down.",English,United States of America,Night Light Films,"Horror,Comedy,Romance"
76025,Shame,2011-10-02,6500000,19123767,Released,,102,1.3249E+01,en,https://www.searchlightpictures.com/shame,false,"Brandon, a thirty-something man living in New York, eludes intimacy with women but feeds his deepest desires with a compulsive addiction to sex. When his younger sister temporarily moves into his apartment, stirring up bitter memories of their shared painful past, Brandon's life, like his fragile mind, gets out of control…",English,"Canada,United Kingdom","HanWay Films,See-Saw Films,Lipsync Productions,Alliance Films,Film4 Productions,UK Film Council",Drama
10045,District B13,2004-11-09,12000000,9584131,Released,Welcome to District B13. Welcome to the future,84,1.245E+01,fr,http://www.banlieue13-lefilm.com/,false,"Set in the ghettos of Paris in 2010, an undercover cop and ex-thug try to infiltrate a gang in order to defuse a neutron bomb.",Français,France,"Canal+,EuropaCorp,TF1 Films Production","Action,Thriller,Science Fiction"
18947,The Boat That Rocked,2009-04-01,50000000,36348784,Released,On air. Off shore. Out of control.,135,1.2883E+01,en,http://www.theboatthatrocked.net/,false,"The Boat That Rocked is an ensemble comedy, where the romance is between the young people of the 60s, and pop music. It's about a band of DJs that captivate Britain, playing the music that defines a generation and standing up to a government that  wanted control of popular culture via the British Broadcasting Corporation. Loosely based on the events in Britain in the 60's when the Labour government of Harold Wilson, wanted to bring the pirate radio stations under control, enough to see the passage of the Marine Broadcasting Offences Act on 15 August 1967. Also known as ""Pirate Radio"".",English,"Germany,United Kingdom,France","Universal Pictures,Working Title Films,Medienproduktion Prometheus Filmgesellschaft,Portobello Studios,Tightrope Pictures,StudioCanal","Drama,Comedy"
4256,Scary Movie 3,2003-10-24,48000000,220673217,Released,Great trilogies come in threes.,84,1.2998E+01,en,,false,"In the third installment of the Scary Movie franchise, news anchorwoman Cindy Campbell has to investigate mysterious crop circles and killing video tapes, and help the President stop an alien invasion in the process.",English,United States of America,"Brad Grey Pictures,Dimension Films",Comedy
302401,Snowden,2016-09-15,40000000,37279439,Released,The only safe place is on the run.,134,1.545E+01,en,http://snowdenfilm.com/,false,CIA employee Edward Snowden leaks thousands of classified documents to the press.,English,"Germany,United States of America","KrautPack Entertainment,Vendian Entertainment,Endgame Entertainment","Drama,History,Crime,Thriller"
6280,Junior,1994-11-22,60000000,108431355,Released,Nothing is inconceivable.,109,1.0229E+01,en,,false,"As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own body.",English,United States of America,"Northern Lights Entertainment,Universal Pictures","Comedy,Family,Romance"
1262,Stranger Than Fiction,2006-09-09,30000000,53653224,Released,Harold Crick isn't ready to go. Period.,113,1.2333E+01,en,http://www.sonypictures.com/homevideo/strangerthanfiction,false,Harold Crick is a lonely IRS agent whose mundane existence is transformed when he hears a mysterious voice narrating his life.,English,United States of America,Three Strange Angels,"Comedy,Drama,Fantasy,Romance"
43610,The Valley of Decision,1945-06-01,2160000,9132000,Released,The Book That Thrilled Millions!,119,2.908E+00,en,,false,"Mary Rafferty comes from a poor family of steel mill workers in 19th Century Pittsburgh. Her family objects when she goes to work as a maid for the wealthy Scott family which controls the mill. Mary catches the attention of handsome scion Paul Scott, but their romance is complicated by Paul's engagement to someone else and a bitter strike among the mill workers.",English,United States of America,Metro-Goldwyn-Mayer,Drama
4258,Scary Movie 5,2013-04-11,20000000,78378744,Released,Evil is coming. Bring protection.,86,1.4267E+01,en,,false,"Home with their newly-formed family, happy parents Dan and Jody are haunted by sinister, paranormal activities. Determined to expel the insidious force, they install security cameras and discover their family is being stalked by an evil dead demon.",English,United States of America,Dimension Films,Comedy
10529,Outlander,2008-04-24,50000000,7033683,Released,It destroyed his world. He won't let it destroy ours.,115,1.3143E+01,en,,false,"During the reign of the Vikings, a man from another world crash-lands on Earth, bringing with him an alien predator. The man must fuse his advanced technology with the weaponry of the vikings to fight the monster.",English,"Germany,United States of America","Ascendant Pictures,Rising Star,VIP Medienfonds 4,Virtual Films,Outlander Productions","Fantasy,Action,Science Fiction"
24128,Stop Making Sense,1984-11-16,1200000,4978922,Released,Why stop making sense? Why a movie? Why a big suit? Where do the odd movements come from? What will the band do next?,88,7.559E+00,en,,false,"A concert film documenting Talking Heads at the height of their popularity, on tour for their 1983 album ""Speaking in Tongues."" The band takes the stage one by one and is joined by a cadre of guest musicians for a career-spanning and cinematic performance that features creative choreography and visuals.",English,United States of America,"Talking Heads,Arnold Stiefel Company,Palm Pictures","Documentary,Music"
9989,Antitrust,2001-01-11,30000000,18195610,Released,Truth can be dangerous...Trust can be deadly.,108,1.1549E+01,en,http://www.antitrustthemovie.com/,false,A computer programmer's dream job at a hot Portland-based firm turns nightmarish when he discovers his boss has a secret and ruthless means of dispatching anti-trust problems.,English,"Canada,United States of America","Industry Entertainment,Epsilon Motion Pictures,Hyde Park Films,Metro-Goldwyn-Mayer","Action,Crime,Drama"
44264,True Grit,2010-12-22,38000000,252276927,Released,Punishment Comes One Way or Another.,110,1.3311E+01,en,http://www.truegritmovie.com/,false,"Following the murder of her father by a hired hand, a 14-year-old farm girl sets out to capture the killer. To aid her, she hires the toughest U.S. Marshal she can find—a man with 'true grit'—Reuben J. 'Rooster' Cogburn.",English,United States of America,"Paramount,Scott Rudin Productions,Mike Zoss Productions,Skydance Media","Drama,Adventure,Western"
401469,Widows,2018-11-06,42000000,73866088,Released,Left with nothing. Capable of anything.,129,1.7238E+01,en,http://widowsmovie.com,false,"A police shootout leaves four thieves dead during an explosive armed robbery attempt in Chicago. Their widows have nothing in common except a debt left behind by their spouses' criminal activities. Hoping to forge a future on their own terms, they join forces to pull off a heist.","English,Polski,Español","United States of America,United Kingdom","New Regency Pictures,See-Saw Films,Film4 Productions,Lammas Park,Regency Enterprises","Crime,Thriller"
13764,Santa Claus: The Movie,1985-10-29,50000000,23717291,Released,Guess who's coming to town!,108,8.203E+00,en,,false,"The first half of this film, set hundreds of years ago, shows how the old man who eventually became Santa Claus was given immortality and chosen to deliver toys to all the children of the world. The second half moves into the modern era, in which Patch, the head elf, strikes out on his own and falls in with an evil toy manufacturer who wants to corner the market and eliminate Santa Claus.",English,United States of America,"TriStar Pictures,Calash Corporation,GGG,Santa Claus Ltd.","Family,Fantasy,Adventure"
30018,Mother,2009-05-28,5000000,17112713,Released,She'll stop at nothing,129,1.2803E+01,ko,http://www.motherfilm.com,false,"A mother lives quietly with her son. One day, a girl is brutally killed, and the boy is charged with the murder. Now, it's his mother's mission to prove him innocent.",한국어/조선말,South Korea,"Barunson E&A,CJ Entertainment,Michigan Venture Capital","Crime,Drama,Mystery,Thriller"
14175,Valiant,2005-03-25,35000000,61746888,Released,Featherweight Heroes.,76,1.2206E+01,en,,false,"Set in 1944, Valiant is a woodland pigeon who wants to become a great hero someday. When he hears they are hiring recruits for the Royal Homing Pigeon Service, he immediately sets out for London. On the way, he meets a smelly but friendly pigeon named Bugsy, who joins him, mainly to get away from clients he cheated in a game of find-the pebble, and helps him sign up for the war.",English,"United Kingdom,United States of America","Ealing Studios,Odyssey Entertainment,Vanguard Animation","Animation,Family,Adventure,Comedy,War"
266856,The Theory of Everything,2014-11-26,15000000,123726688,Released,His Mind Changed Our World. Her Love Changed His.,123,1.5232E+01,en,http://www.focusfeatures.com/the_theory_of_everything,false,"The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.","Latin,English,Français,Italiano",United Kingdom,Working Title Films,"Drama,Romance"
299687,The 5th Wave,2016-01-14,38000000,109906372,Released,Protect Your Own,112,1.5423E+01,en,https://www.facebook.com/5thWaveMovie/,false,16-year-old Cassie Sullivan tries to survive in a world devastated by the waves of an alien invasion that has already decimated the population and knocked mankind back to the Stone Age.,English,United States of America,"LStar Capital,Columbia Pictures,GK Films,Material Pictures","Adventure,Science Fiction,Action"
11560,High Crimes,2002-04-05,42000000,63781810,Released,Everything you trust. Everything you know. May be a lie...,115,1.23E+01,en,,false,"A female attorney learns that her husband is really a marine officer awol for fifteen years and accused of murdering fifteen civilians in El Salvador. Believing her husband when he tells her that he's being framed as part of a U.S. Military cover-up, the attorney defends him in a military court.","English,Español",United States of America,"Monarch Pictures,Epsilon Motion Pictures,New Regency Pictures,Manifest Film Company,20th Century Fox","Drama,Mystery,Thriller,Crime"
20701,Tales from the Darkside: The Movie,1990-05-03,3500000,16324573,Released,From the depths of four twisted minds.,93,9.2E+00,en,,false,"The first segment features an animated mummy stalking selected student victims; the second tale tells the story of a ""cat from hell"" who cannot be killed and leaves a trail of victims behind it; the third story is about a man who witnesses a bizarre killing and promises never to tell what he saw and the ""in-between"" bit is the story of a woman preparing to cook her newspaper boy for supper.","English,Español",United States of America,"Paramount,Laurel Productions,Darkside Movie,Laurel Entertainment","Thriller,Comedy,Fantasy,Horror"
59859,Kick-Ass 2,2013-07-17,28000000,60700000,Released,You Can't Fight Your Destiny.,103,1.3992E+01,en,,false,"After Kick-Ass’ insane bravery inspires a new wave of self-made masked crusaders, he joins a patrol led by the Colonel Stars and Stripes. When these amateur superheroes are hunted down by Red Mist — reborn as The Mother Fucker — only the blade-wielding Hit-Girl can prevent their annihilation.",English,"United States of America,United Kingdom","Marv Films,Universal Pictures","Action,Adventure,Crime"
399170,Logan Lucky,2017-08-17,29000000,48453605,Released,See how the other half steals.,119,1.525E+01,en,,false,"Trying to reverse a family curse, brothers Jimmy and Clyde Logan set out to execute an elaborate robbery during the legendary Coca-Cola 600 race at the Charlotte Motor Speedway.",English,United States of America,"Free Association,Trans-Radial Pictures","Action,Comedy,Crime,Drama"
10199,The Tale of Despereaux,2008-12-18,60000000,86947965,Released,Small Mouse. Big Dreams,93,1.2968E+01,en,https://www.uphe.com/movies/the-tale-of-despereaux,false,"Once upon a time... in the far away kingdom of Dor... lived a brave and virtuous mouse with comically oversized ears who dreamt of becoming a knight. Banished from his home for having such lofty ambitions, Despereaux sets off on an amazing adventure with his good-hearted rat friend Roscuro, who leads him, at long last, on a very noble quest to rescue an endangered princess and save an entire kingdom from darkness.",English,"United Kingdom,United States of America",Larger Than Life Productions,"Adventure,Animation,Family"
5822,Sweet Sweetback's Baadasssss Song,1971-04-23,150000,15200000,Released,The Film that THE MAN doesn't want you to see!,97,5.399E+00,en,http://www.sonyclassics.com/badass/,false,"After saving a Black Panther from some racist cops, a black male prostitute goes on the run from ""the man"" with the help of the ghetto community and some disillusioned Hells Angels.",English,United States of America,Yeah,"Action,Drama,Crime"
192141,No Escape,2015-08-26,5000000,54418872,Released,No rescue. No refuge.,103,1.4877E+01,en,,false,"In their new overseas home, an American family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape in an environment where foreigners are being immediately executed.","Français,English,ภาษาไทย",United States of America,"Living Films,Bold Films,Brothers Dowdle Productions","Action,Thriller"
37821,Killers,2010-06-04,75000000,98159963,Released,Perfect wife. Perfect target.,100,1.327E+01,en,http://killersfilm.com/,false,"When an elite assassin marries a beautiful computer whiz after a whirlwind romance, he gives up the gun and settles down with his new bride. That is, until he learns that someone from his past has put a contract out on his life.",English,United States of America,"Katalyst Films,Lionsgate,Aversano Films","Action,Comedy,Thriller,Romance"
4599,Raising Helen,2004-05-27,50000000,49718611,Released,Her uptown life gets turned inside out!,119,1.227E+01,en,,false,"Helen Harris has a glamorous, big-city life working for one of New York's hottest modeling agencies. But suddenly her free-spirited life gets turned upside down when she must chose between the life she's always loved, and the new loves of her life!",English,United States of America,"Beacon Pictures,Touchstone Pictures,Mandeville Films","Drama,Comedy,Romance"
489999,Searching,2018-08-24,1000000,66265218,Released,No one is lost without a trace,103,1.7166E+01,en,http://www.searching.movie,false,"After David Kim's 16-year-old daughter goes missing, a local investigation is opened and a detective is assigned to the case. But 37 hours later and without a single lead, David decides to search the one place no one has looked yet, where all secrets are kept today: his daughter's laptop.",English,United States of America,"Stage 6 Films,Bazelevs Production,Screen Gems","Thriller,Mystery,Drama"
49527,Man on a Ledge,2012-01-13,42000000,46221189,Released,You can only push an innocent man so far,102,1.3355E+01,en,http://www.manonaledge.com/,false,"An ex-cop turned con threatens to jump to his death from a Manhattan hotel rooftop. The NYPD dispatch a female police psychologist to talk him down. However, unbeknownst to the police on the scene, the suicide attempt is a cover for the biggest diamond heist ever pulled.",English,United States of America,"Summit Entertainment,Di Bonaventura Pictures","Action,Thriller,Crime"
49517,Tinker Tailor Soldier Spy,2011-09-16,30000000,80630608,Released,How do you find an enemy who is hidden right before your eyes?,127,1.3187E+01,en,http://www.tinker-tailor-soldier-spy.com/,false,"In the bleak days of the Cold War, espionage veteran George Smiley is forced from semi-retirement to uncover a Soviet mole within his former colleagues at the heart of MI6.","Français,English,Pусский,Magyar","France,Germany,United Kingdom","StudioCanal,Kinowelt Filmproduktion,CinéCinéma,Working Title Films,Karla Films,Canal+","Drama,Thriller,Mystery"
3036,Frankenstein,1994-11-04,45000000,112006296,Released,Be Warned.  It's Alive,123,1.0134E+01,en,,false,"Based on Mary Shelley's novel, ""Frankenstein"" tells the story of Victor Frankenstein, a promising young doctor who, devastated by the death of his mother during childbirth, becomes obsessed with bringing the dead back to life. His experiments lead to the creation of a monster, which Frankenstein has put together with the remains of corpses. It's not long before Frankenstein regrets his actions.",English,"United Kingdom,Japan,United States of America","American Zoetrope,TriStar Pictures","Drama,Horror,Science Fiction,Romance"
