id,title,release_date,budget,revenue,status,tagline,runtime,popularity,original_language,homepage,adult,overview,languages,production_countries,production_companies,genres
612,Munich,2005-12-23,70000000,130358911,Released,The world was watching in 1972 as 11 Israeli athletes were murdered at the Munich Olympics. This is the story of what happened next.,164,1.2929E+01,en,,false,"During the 1972 Olympic Games in Munich, eleven Israeli athletes are taken hostage and murdered by a Palestinian terrorist group known as Black September. In retaliation, the Israeli government recruits a group of Mossad agents to track down and execute those responsible for the attack.","العربية,Deutsch,ελληνικά,English,Français,עִבְרִית,Italiano,Pусский","Canada,United States of America,France","Universal Pictures,Amblin Entertainment,Barry Mendel Productions,Alliance Atlantis Communications,Peninsula Films,DreamWorks Pictures,The Kennedy/Marshall Company","Drama,Action,History,Thriller"
193610,The Other Woman,2014-04-16,40000000,196781193,Released,The oddest friends are about to get even,109,1.6642E+01,en,,false,"After discovering her boyfriend is married, Carly soon meets the wife he's been cheating on. And when yet another affair is discovered, all three women team up to plot mutual revenge on the three-timing SOB.",English,United States of America,"LBI Productions,20th Century Fox","Comedy,Romance"
463272,Johnny English Strikes Again,2018-09-13,25000000,158256993,Released,When only the best will do and no one else is available,89,1.7814E+01,en,http://www.johnnyenglishmovie.com/,false,"Disaster strikes when a criminal mastermind reveals the identities of all active undercover agents in Britain. The secret service can now rely on only one man - Johnny English. Currently teaching at a minor prep school, Johnny springs back into action to find the mysterious hacker. For this mission to succeed, he’ll need all of his skills - what few he has - as the man with yesterday’s analogue methods faces off against tomorrow’s digital technology.",English,"France,United States of America,United Kingdom","Universal Pictures,StudioCanal,Working Title Films,Perfect World Pictures",Comedy
508,Love Actually,2003-09-07,40000000,244931766,Released,Love actually is all around.,135,1.2746E+01,en,http://www.loveactually.com/,false,Follows seemingly unrelated people as their lives begin to intertwine while they fall in – and out – of love. Affections languish and develop as Christmas draws near.,"English,Français,Português","United Kingdom,United States of America","Working Title Films,DNA Films,Universal Pictures,StudioCanal","Comedy,Romance,Drama"
567609,Ready or Not,2019-08-21,6000000,57615777,Released,In-Laws Can Be Murder,95,2.6035E+01,en,http://www.foxsearchlight.com/readyornot/,false,A bride's wedding night takes a sinister turn when her eccentric new in-laws force her to take part in a terrifying game.,English,"United States of America,Canada","Mythology Entertainment,Vinson Films,Fox Searchlight Pictures","Horror,Thriller,Mystery,Comedy"
69,Walk the Line,2005-09-13,28000000,186438883,Released,Love is a burning thing.,136,1.2895E+01,en,,false,"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis and Carl Perkins.","English,Pусский","Germany,United States of America","Mars Media Beteiligungs,Tree Line Films,Konrad Pictures,Catfish Productions,Fox 2000 Pictures","Drama,Music,Romance"
866,Finding Neverland,2004-10-17,25000000,116766556,Released,Where will your imagination take you?,106,1.3298E+01,en,,false,"During a writing slump, playwright J.M. Barrie meets a widow and her three children—who soon become an important part of Barrie’s life and the inspiration that lead him to create his masterpiece. Peter Pan'.",English,"United Kingdom,United States of America","Film Colony,Miramax",Drama
273477,Scouts Guide to the Zombie Apocalypse,2015-10-23,15000000,14860766,Released,Always bring protection.,93,1.6897E+01,en,http://www.scoutsandzombiesmovie.com/,false,"Three scouts and lifelong friends join forces with one badass cocktail waitress to become the world’s most unlikely team of heroes.  When their peaceful town is ravaged by a zombie invasion, they’ll fight for the badge of a lifetime and put their scouting skills to the test to save mankind from the undead.",English,United States of America,"Paramount,Broken Road Productions,Brucks Entertainment,Oops Doughnuts Productions","Comedy,Horror"
1268,Mr. Bean's Holiday,2007-03-22,25000000,229736344,Released,Disaster is just a small step away.,90,1.3153E+01,en,,false,"Mr. Bean wins a trip to Cannes where he unwittingly separates a young boy from his father and must help the two reunite. On the way he discovers France, bicycling and true love, among other things.","English,Pусский,Français","United Kingdom,United States of America,France,Germany","Tiger Aspect Productions,Working Title Films,Universal Pictures","Family,Comedy"
10229,A Walk to Remember,2002-01-25,11800000,47494916,Released,It all comes down to who's by your side.,101,1.2695E+01,en,http://www2.warnerbros.com/walktoremember,false,"When the popular, restless Landon Carter is forced to participate in the school drama production he falls in love with Jamie Sullivan, the daughter of the town's minister. Jamie has a ""to-do"" list for her life and also a very big secret she must keep from Landon.",English,United States of America,"Gaylord Films,Pandora Pictures,Di Novi Pictures,Warner Bros. Pictures","Drama,Romance"
86834,Noah,2014-03-07,125000000,362637473,Released,The end of the world is just the beginning.,138,1.6593E+01,en,,false,A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.,English,United States of America,"Disruption Entertainment,Paramount,Regency Enterprises,Protozoa Pictures","Drama,Adventure"
98357,Broken City,2013-01-18,56000000,19701164,Released,Proof Can Be a Powerful Weapon.,109,1.496E+01,en,http://www.brokencitymovie.com/,false,"In a broken city rife with injustice, ex-cop Billy Taggart seeks redemption and revenge after being double-crossed and then framed by its most powerful figure, the mayor. Billy's relentless pursuit of justice, matched only by his streetwise toughness, makes him an unstoppable force - and the mayor's worst nightmare.",English,United States of America,"1984 Private Defense Contractors,Emmett/Furla Films,Inferno International,Regency Enterprises,Black Bear Pictures,New Regency Pictures,Closest to the Hole Productions,Envision Entertainment,Leverage","Thriller,Crime,Drama"
10028,Honey,2003-11-24,18000000,62646763,Released,Her dream. Her terms,94,1.2719E+01,en,,false,"Honey Daniels dreams of making a name for herself as a hip-hop choreographer. When she's not busy hitting downtown clubs with her friends, she teaches dance classes at a nearby community center in Harlem, N.Y., as a way to keep kids off the streets. Honey thinks she's hit the jackpot when she meets a hotshot director casts her in one of his music videos. But, when he starts demanding sexual favors from her, Honey makes a decision that will change her life.",English,United States of America,"NuAmerica Entertainment,Universal Pictures,Marc Platt Productions","Romance,Music,Family"
4553,The Machinist,2004-02-09,5000000,8203235,Released,A little guilt goes a long way...,101,1.3269E+01,en,,false,"The Machinist is the story of Trevor Reznik, a lathe-operator who is suffering from insomnia. In a machine shop, occupational hazards are bad enough under normal circumstances; yet for Trevor the risks are compounded by fatigue. Trevor has lost the ability to sleep. This is no ordinary insomnia...",English,"France,Spain,United Kingdom,United States of America","ICF,Filmax Entertainment,Castelao Producciones,Canal+ España,Instituto de la Cinematografía y de las Artes Audiovisuales","Thriller,Drama"
273481,Sicario,2015-09-17,30000000,84025816,Released,The border is just another line to cross.,122,1.6615E+01,en,https://www.lionsgate.com/movies/sicario,false,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,"Español,English",United States of America,"Lionsgate,Thunder Road,Black Label Media","Action,Crime,Thriller"
47327,Drive Angry,2011-02-24,50000000,28931401,Released,One hell of a ride.,105,1.3959E+01,en,http://www.driveangry3d.co.uk/,false,"Milton is a hardened felon who has broken out of Hell, intent on finding the vicious cult who brutally murdered his daughter and kidnapped her baby. He joins forces with a sexy, tough-as-nails waitress, who's also seeking redemption of her own. Caught in a deadly race against time, Milton has three days to avoid capture, avenge his daughter's death, and save her baby before she's mercilessly sacrificed by the cult.",English,United States of America,"Summit Entertainment,Saturn Films,Nu Image,Michael De Luca Productions,Millennium Films","Fantasy,Thriller,Action,Crime"
7552,Fun with Dick and Jane,2005-12-21,100000000,202026112,Released,Giving big businesses a run for their money!,90,1.2864E+01,en,http://www.sonypictures.com/movies/funwithdickandjane/,false,"After Dick Harper loses his job at Globodyne in an Enron-esque collapse, he and his wife, Jane, turn to crime in order to handle the massive debt they now face. Two intelligent people, Dick and Jane actually get pretty good at robbing people and even enjoy it -- but they have second thoughts when they're reminded that crime can hurt innocent people. When the couple hears that Globodyne boss Jack McCallister actually swindled the company, they plot revenge.",English,United States of America,"JC 23 Entertainment,Imagine Entertainment,Columbia Pictures",Comedy
442249,The First Purge,2018-07-04,13000000,137056262,Released,A Nation Reborn,97,1.7789E+01,en,https://www.thefirstpurge.com,false,"To push the crime rate below one percent for the rest of the year, the New Founding Fathers of America test a sociological theory that vents aggression for one night in one isolated community. But when the violence of oppressors meets the rage of the others, the contagion will explode from the trial-city borders and spread across the nation.",English,United States of America,"Platinum Dunes,Blumhouse Productions,Universal Pictures","Action,Science Fiction,Thriller,Horror"
10358,Zack and Miri Make a Porno,2008-09-18,24000000,42105111,Released,What would you do to get out of debt?,102,1.3407E+01,en,http://www.zackandmiri.com,false,"Lifelong platonic friends Zack and Miri look to solve their respective cash-flow problems by making an adult film together. As the cameras roll, however, the duo begin to sense that they may have more feelings for each other than they previously thought.",English,United States of America,"Blue Askew,View Askew Productions,The Weinstein Company",Comedy
60304,Hansel & Gretel: Witch Hunters,2013-01-17,50000000,224803475,Released,Classic tale. New twist.,88,1.4942E+01,en,http://www.hanselandgretelmovie.com/,false,"After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.",English,"United States of America,Germany","Paramount,MTV Films,Gary Sanchez Productions,Studio Babelsberg,Metro-Goldwyn-Mayer,Deutscher Filmförderfonds","Fantasy,Horror,Action"
205584,Gods of Egypt,2016-02-25,140000000,150680864,Released,The battle for eternity begins,127,1.6842E+01,en,,false,A common thief joins a mythical god on a quest through Egypt.,English,"Australia,United States of America","Thunder Road,Pyramania,Summit Entertainment,Mystery Clock Cinema,TIK Films","Action,Adventure,Fantasy"
1677,Ray,2004-10-29,40000000,124731534,Released,The extraordinary life story of Ray Charles.,152,1.3191E+01,en,,false,"Born on a sharecropping plantation in Northern Florida, Ray Charles went blind at seven. Inspired by a fiercely independent mom who insisted he make his own way, He found his calling and his gift behind a piano keyboard. Touring across the Southern musical circuit, the soulful singer gained a reputation and then exploded with worldwide fame when he pioneered couping gospel and country together.",English,United States of America,"Bristol Bay Productions,Universal Pictures,Anvil Films,Baldwin Entertainment Group","Drama,Music"
166424,Fantastic Four,2015-08-05,120000000,167977596,Released,Change is coming.,100,1.6423E+01,en,http://www.fantasticfourmovie.com/,false,"Four young outsiders teleport to a dangerous universe, which alters their physical form in shocking ways. Their lives irrevocably upended, the team must learn to harness their daunting new abilities and work together to save Earth from a former friend turned enemy.",English,United States of America,"Moving Picture Company,Marvel Entertainment,TSG Entertainment,Marv Films,Genre Films,20th Century Fox,Constantin Film","Action,Adventure,Science Fiction"
10796,The One,2001-11-02,49000000,72700000,Released,Stealing the power of the universes one by one.,87,1.2009E+01,en,,false,A sheriff's deputy fights an alternate universe version of himself who grows stronger with each alternate self he kills.,English,United States of America,"Revolution Studios,Hard Eight Pictures,Columbia Pictures","Action,Science Fiction,Thriller"
5915,Into the Wild,2007-09-11,15000000,56255142,Released,,148,1.3106E+01,en,http://www.intothewild.com/,false,"After graduating from Emory University in 1992, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity, and hitchhikes to Alaska to live in the wilderness.","Dansk,English",United States of America,"River Road Entertainment,Paramount Vantage,Into the Wild,The Linson Company","Adventure,Drama"
399035,The Commuter,2018-01-11,30000000,119942387,Released,Lives are on the line,104,1.7651E+01,en,https://thecommuter.movie/,false,"A businessman, on his daily commute home, gets unwittingly caught up in a criminal conspiracy that threatens not only his life but the lives of those around him.",English,"United States of America,France,United Kingdom","StudioCanal,Ombra Films,TF1 Films Production,The Picture Company,Canal+,Ciné+,Amazon Prime Video","Action,Thriller"
11812,The Sweetest Thing,2002-04-12,43000000,68696770,Released,A romantic comedy without the sugar.,84,1.2598E+01,en,http://www.sonypictures.com/movies/thesweetestthing/,false,"Christina's love life is stuck in neutral. After years of avoiding the hazards of a meaningful relationship, one night while club-hopping with her girlfriends, she meets Peter, her perfect match. Fed up with playing games, she finally gets the courage to let her guard down and follow her heart, only to discover that Peter has suddenly left town. Accompanied by Courtney, she sets out to capture the one that got away.",English,United States of America,Konrad Pictures,"Romance,Comedy"
6961,The Wedding Date,2005-02-04,15000000,47175038,Released,Love doesn't come cheap.,88,1.2827E+01,en,https://www.uphe.com/movies/the-wedding-date,false,"With the wedding of her younger sister fast approaching, Kat Ellis faces the undesirable prospect of traveling alone to London for the ceremony. While this is bad enough, Jeffrey, the man who left her as they moved closer to marriage, happens to be the groom's best man. Determined to show everyone -- most of all Jeffrey -- that her romantic life is as full and thrilling as ever, Kat hires a charming male escort as her date.",English,United States of America,"Visionview Production,Gold Circle Films,26 Films","Comedy,Romance"
8321,In Bruges,2008-02-08,15000000,34533783,Released,Shoot first. Sightsee later.,108,1.3367E+01,en,http://www.filminfocus.com/film/in_bruges,false,"Ray and Ken, two hit men, are in Bruges, Belgium, waiting for their next mission. While they are there they have time to think and discuss their previous assignment. When the mission is revealed to Ken, it is not what he expected.",English,"United Kingdom,United States of America","Twins Financing,Blueprint Pictures,Focus Features,Scion Films,Film4 Productions","Comedy,Drama,Crime"
41216,Legend of the Guardians: The Owls of Ga'Hoole,2010-07-10,80000000,140073390,Released,On his way to finding a legend...he will become one.,97,1.3917E+01,en,https://www.warnerbros.com/legend-guardians-owls-gahoole,false,"Soren, a young barn owl, is kidnapped by owls of St. Aggie's, ostensibly an orphanage, where owlets are brainwashed into becoming soldiers. He and his new friends escape to the island of Ga'Hoole, to assist its noble, wise owls who fight the army being created by the wicked rulers of St. Aggie's. The film is based on the first three books in the series.",English,"Australia,United States of America","Village Roadshow Pictures,Animal Logic,Warner Bros. Pictures,Cruel & Unusual Films","Animation,Adventure,Family,Fantasy"
10601,Peter Pan,2003-12-25,100000000,121975011,Released,All children grow up except one.,113,1.2669E+01,en,,false,"In stifling Edwardian London, Wendy Darling mesmerizes her brothers every night with bedtime tales of swordplay, swashbuckling and the fearsome Captain Hook. But the children become the heroes of an even greater story, when Peter Pan flies into their nursery one night and leads them over moonlit rooftops through a galaxy of stars and to the lush jungles of Neverland.","English,Français,,Português","United Kingdom,United States of America","Revolution Studios,Quinta Communications,Universal Pictures,Columbia Pictures","Adventure,Fantasy,Family"
397422,Rough Night,2017-06-15,20000000,45056771,Released,The hangover will be the least of their problems,101,1.7109E+01,en,http://www.roughnightmovie.com/,false,"Five best friends from college reunite 10 years later for a wild bachelorette weekend in Miami. Their hard partying takes a hilariously dark turn when they accidentally kill a male stripper. Amidst the craziness of trying to cover it up, they're ultimately brought closer together when it matters most.",English,United States of America,"Paulilu Productions,Sony Pictures","Drama,Comedy"
241239,A Most Violent Year,2014-12-30,20000000,12007070,Released,The result is never in question. Just the path you take to get there.,125,1.6475E+01,en,http://amostviolentyear.com/,false,"A thriller set in New York City during the winter of 1981, statistically one of the most violent years in the city's history, and centered on a the lives of an immigrant and his family trying to expand their business and capitalize on opportunities as the rampant violence, decay, and corruption of the day drag them in and threaten to destroy all they have built.","Español,English","United Arab Emirates,United States of America","Participant Media,Imagenation Abu Dhabi FZ,FilmNation Entertainment,Before the Door Pictures,Washington Square Films,Old Bull Pictures","Crime,Drama,Thriller"
136418,Hummingbird,2013-05-07,20000000,8352885,Released,All roads don't lead to salvation.,100,1.4917E+01,en,http://www.hummingbirdmovie.co.uk,false,"Homeless and on the run from a military court martial, a damaged ex-special forces soldier navigating London's criminal underworld seizes an opportunity to assume another man's identity, transforming into an avenging angel in the process.",English,"United States of America,United Kingdom","Lionsgate,Shoebox Films,IM Global","Action,Thriller"
277216,Straight Outta Compton,2015-08-13,28000000,201634991,Released,The Story of N.W.A.,147,1.6323E+01,en,http://www.straightouttacompton.com/,false,"In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.",English,United States of America,"Broken Chair Flickz,Universal Pictures,Legendary Entertainment,New Line Cinema,Cube Vision,Crucial Films","Drama,Music"
10623,Cradle 2 the Grave,2003-02-28,25000000,56489558,Released,Mortal enemies make dangerous friends.,101,1.2661E+01,en,,false,"Gang leader Tony pulls off a major diamond heist with his crew, but cop-turned-criminal Ling knows who has the loot and responds by kidnapping Tony's daughter and holding her for ransom. Unfortunately, Tony's lost the diamonds as well. As he frantically searches for his daughter and the jewels, Tony pairs with a high-kicking government agent who once worked with Ling and seeks revenge on him.","한국어/조선말,English,Pусский",United States of America,"Silver Pictures,Warner Bros. Pictures","Action,Crime,Drama"
256591,Focus,2015-02-25,50100000,153962963,Released,Never Drop The Con.,105,1.6265E+01,en,http://focusmovie.com/,false,"Nicky, an accomplished con artist, gets romantically involved with his disciple Jess but later ends their relationship. Years later, she returns as a femme fatale to spoil his plans.",English,United States of America,"K&S Films,RatPac-Dune Entertainment,Zaftig Films","Romance,Comedy,Crime,Drama"
133805,Carrie,2013-10-16,30000000,82394288,Released,Know her name. Fear her power.,100,1.4767E+01,en,http://www.carrie-movie.com,false,"A reimagining of the classic horror tale about Carrie White, a shy girl outcast by her peers and sheltered by her deeply religious mother, who unleashes telekinetic terror on her small town after being pushed too far at her senior prom.",English,United States of America,"Misher Films,Screen Gems,Metro-Goldwyn-Mayer","Drama,Horror"
11282,Harold & Kumar Go to White Castle,2004-05-30,9000000,23936908,Released,Fast Food. High Times.,88,1.3108E+01,en,,false,"Nerdy accountant Harold and his irrepressible friend, Kumar, get stoned watching television and find themselves utterly bewitched by a commercial for White Castle. Convinced there must be one nearby, the two set out on a late-night odyssey that takes them deep into New Jersey. Somehow, the boys manage to run afoul of rednecks, cops and even a car-stealing Neil Patrick Harris before getting anywhere near their beloved sliders.","English,हिन्दी",United States of America,"New Line Cinema,Senator International,Kingsgate Films,Endgame Entertainment","Comedy,Adventure"
402298,Denial,2016-09-30,10000000,4073489,Released,The whole world knows the Holocaust happened. Now she needs to prove it.,109,1.6558E+01,en,,false,"Acclaimed writer and historian Deborah E. Lipstadt must battle for historical truth to prove the Holocaust actually occurred when David Irving, a renowned denier, sues her for libel.",English,"United Kingdom,United States of America","BBC Films,Participant Media,Krasnoff Foster Productions,Shoebox Films","Drama,History"
2486,Eragon,2006-12-14,100000000,249288105,Released,"As darkness falls, the last dragon will choose its rider.",104,1.3436E+01,en,http://www.eragonmovie.com/,false,"In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realized he's the one person who can defend his home against an evil king.",English,"United Kingdom,United States of America,Hungary","Fox 2000 Pictures,Davis Entertainment,Dune Entertainment,Major Studio Partners,Mid Atlantic Films,20th Century Fox,Ingenious Media","Fantasy,Action,Adventure,Family"
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010-12-08,155000000,415686217,Released,Return to magic. Return to hope. Return to Narnia.,113,1.386E+01,en,,false,"This time around Edmund and Lucy Pevensie, along with their pesky cousin Eustace Scrubb find themselves swallowed into a painting and on to a fantastic Narnian ship headed for the very edges of the world.",English,United States of America,"Walden Media,Dune Entertainment,Fox 2000 Pictures","Adventure,Family,Fantasy"
489999,Searching,2018-08-24,1000000,66265218,Released,No one is lost without a trace,103,1.7596E+01,en,http://www.searching.movie,false,"After David Kim's 16-year-old daughter goes missing, a local investigation is opened and a detective is assigned to the case. But 37 hours later and without a single lead, David decides to search the one place no one has looked yet, where all secrets are kept today: his daughter's laptop.",English,United States of America,"Stage 6 Films,Bazelevs Production,Screen Gems","Thriller,Mystery,Drama"
395834,Wind River,2017-08-03,11000000,44998252,Released,Nothing is harder to track than the truth.,107,1.6948E+01,en,,false,An FBI agent teams with the town's veteran game tracker to investigate a murder that occurred on a Native American reservation.,English,United States of America,"Savvy Media Holdings,Thunder Road,Film 44,Acacia Filmed Entertainment,Riverstone Pictures,Voltage Pictures,Wild Bunch Distribution,Synergics Films,Star Thrower Entertainment,Tunica-Biloxi Tribe of Louisiana,The Fyzz","Crime,Drama,Mystery,Thriller"
82633,Lawless,2012-08-29,26000000,53676580,Released,"When the law became corrupt, outlaws became heroes.",115,1.3934E+01,en,http://lawless-film.com/,false,"Set in the Depression-era Franklin County, Virginia, a bootlegging gang is threatened by authorities who want a cut of their profits.",English,United States of America,"The Weinstein Company,Benaroya Pictures,Yucaipa Films,Annapurna Pictures,Pie Films Inc.,Red Wagon Entertainment,Revolt Films,Blum Hanson Allen Films","Crime,Drama,Western"
54318,The Water Horse,2007-12-25,40000000,103071443,Released,How Do You Keep A Secret This Big?,112,1.3073E+01,en,http://www.thewaterhorse.com/,false,A lonely boy discovers a mysterious egg that hatches a sea creature of Scottish legend.,English,"United States of America,United Kingdom,Australia","Revolution Studios,Walden Media,Beacon Pictures,Ecosse Films","Adventure,Family,Fantasy"
11013,Secretary,2002-01-11,4000000,9304609,Released,Assume the position,104,1.2579E+01,en,,false,"A young woman, recently released from a mental hospital, gets a job as a secretary to a demanding lawyer, where their employer-employee relationship turns into a sexual, sadomasochistic one.",English,United States of America,"Slough Pond,double A Films","Comedy,Drama,Romance"
10865,Atlantis: The Lost Empire,2001-06-02,120000000,186053725,Released,Atlantis is waiting...,95,1.1983E+01,en,http://www.disney.com/atlantis,false,"The world's most highly qualified crew of archaeologists and explorers is led by historian Milo Thatch as they board the incredible 1,000-foot submarine Ulysses and head deep into the mysteries of the sea. The underwater expedition takes an unexpected turn when the team's mission must switch from exploring Atlantis to protecting it.","English,Français,Español",United States of America,"Walt Disney Animation Studios,Walt Disney Pictures","Animation,Family,Adventure,Science Fiction"
50359,Hop,2011-03-30,63000000,183953723,Released,"Candy, chicks and rock 'n' roll.",95,1.3811E+01,en,http://www.iwantcandy.com/,false,"E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In L.A., he's taken in by Fred after the out-of-work slacker hits E.B. with his car.",English,United States of America,Illumination Entertainment,"Animation,Comedy,Family"
492188,Marriage Story,2019-11-06,19000000,2300000,Released,"Where there's a love, there's a way.",137,2.5296E+01,en,https://www.marriagestorymovie.com/,false,"A stage director and an actress struggle through a grueling, coast-to-coast divorce that pushes them to their personal extremes.",English,United Kingdom,Heyday Films,Drama
245891,John Wick,2014-10-22,20000000,88761661,Released,Don't set him off.,101,1.641E+01,en,http://www.johnwickthemovie.com/,false,Ex-hitman John Wick comes out of retirement to track down the gangsters that took everything from him.,"Magyar,English,Pусский",United States of America,"Summit Entertainment,87Eleven,DefyNite Films,MJW Films,Warner Bros. Pictures","Action,Thriller"
2133,The Perfect Storm,2000-06-26,120000000,325756637,Released,The storm is coming.,130,1.1701E+01,en,,false,"In October 1991, a confluence of weather conditions combined to form a killer storm in the North Atlantic. Caught in the storm was the sword-fishing boat Andrea Gail. Magnificent foreshadowing and anticipation fill this true-life drama while minute details of the fishing boats, their gear and the weather are juxtaposed with the sea adventure.",English,United States of America,"Baltimore Spring Creek Productions,Radiant Productions,Warner Bros. Pictures",Drama
15708,Latter Days,2003-07-10,850000,819939,Released,"Aaron prays, Christian plays...opposites attract.",108,1.2638E+01,en,http://tlareleasing.com/films/latter-days-2,false,"Christian, a hunky, 20-something, West Hollywood party boy gets more than he bargains for when he tries to seduce 19-year-old Elder Aaron Davis, a sexually confused Mormon missionary who moves into his apartment complex.",English,United States of America,Funny Boy Films,"Drama,Comedy,Romance"
68728,Oz the Great and Powerful,2013-03-07,200000000,491868548,Released,"In Oz, nothing is what it seems",130,1.4755E+01,en,,false,"Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.",English,United States of America,"Roth Films,Walt Disney Pictures","Fantasy,Adventure,Family"
10096,13 Going on 30,2004-04-13,37000000,96455697,Released,"For some, 13 feels like it was just yesterday. For Jenna, it was.",98,1.2896E+01,en,,false,"After total humiliation at her thirteenth birthday party, Jenna Rink wants to just hide until she's thirty. With a little magic, her wish is granted, but it turns out that being thirty isn't as always as awesome as she thought it would be!","Español,Français,English,Português",United States of America,"Columbia Pictures,Revolution Studios,Thirteen Productions","Comedy,Fantasy,Romance"
12133,Step Brothers,2008-07-25,65000000,128107642,Released,They grow up so fast.,98,1.328E+01,en,,false,"Brennan Huff and Dale Doback might be grown men. But that doesn't stop them from living at home and turning into jealous, competitive stepbrothers when their single parents marry. Brennan's constant competition with Dale strains his mom's marriage to Dale's dad, leaving everyone to wonder whether they'll ever see eye to eye.","English,Español",United States of America,"Columbia Pictures,Mosaic Media Group,Gary Sanchez Productions,Relativity Media,Apatow Productions",Comedy
9388,Thank You for Smoking,2005-03-17,6500000,24793509,Released,Tobacco lobbyist Nick Naylor is trying to SAVE YOUR ASH!,92,1.2736E+01,en,,false,"Nick Naylor is a charismatic spin-doctor for Big Tobacco who'll fight to protect America's right to smoke -- even if it kills him -- while still remaining a role model for his 12-year old son. When he incurs the wrath of a senator bent on snuffing out cigarettes, Nick's powers of ""filtering the truth"" will be put to the test.",English,United States of America,"Fox Searchlight Pictures,Room 9 Entertainment","Comedy,Drama"
301365,The Neon Demon,2016-06-08,7000000,3377430,Released,Beauty is vicious.,118,1.6491E+01,en,,false,"When aspiring model Jesse moves to Los Angeles, her youth and vitality are devoured by a group of beauty-obsessed women who will take any means necessary to get what she has.",English,"Denmark,France,United States of America","Amazon Studios,Bold Films,Vendian Entertainment,Space Rocket Nation","Thriller,Horror,Mystery"
60747,Red Dawn,2012-03-15,65000000,44806783,Released,Welcome to the Home of the Brave,93,1.3915E+01,en,http://www.mgm.com/view/Movie/2394/Red%20Dawn%20%282010%29/,false,"A city in Washington state awakens to the surreal sight of foreign paratroopers dropping from the sky—shockingly, the U.S. has been invaded and their hometown is the initial target. Quickly and without warning, the citizens find themselves prisoners and their town under enemy occupation. Determined to fight back, a group of young patriots seek refuge in the surrounding woods, training and reorganizing themselves into a guerrilla group of fighters.","English,한국어/조선말",United States of America,"Contrafilm,FilmDistrict,FilmNation Entertainment,Metro-Goldwyn-Mayer,United Artists","War,Action,Thriller,Science Fiction"
38322,"Big Mommas: Like Father, Like Son",2011-02-16,32000000,83615414,Released,Momma's got back-up.,107,1.378E+01,en,http://www.bigmommaslikefatherlikeson.com/,false,"FBI agent Malcolm Turner and his 17-year-old son, Trent, go undercover at an all-girls performing arts school after Trent witnesses a murder. Posing as Big Momma and Charmaine, they must find the murderer before he finds them.",English,United States of America,"Regency Enterprises,New Regency Pictures,Friendly Films (II),Runteldat Entertainment,The Collective Studios,Friendly Films Productions,20th Century Fox","Crime,Comedy,Action"
11172,Music and Lyrics,2007-02-09,40000000,145896422,Released,Share the music with someone you love.,96,1.3056E+01,en,,false,"A washed up singer is given a couple days to compose a chart-topping hit for an aspiring teen sensation. Though he's never written a decent lyric in his life, he sparks with an offbeat younger woman with a flair for words.",English,United States of America,"Castle Rock Entertainment,Village Roadshow Pictures,Reserve Room,Flower Films","Comedy,Music,Romance"
824,Moulin Rouge!,2001-03-09,52500000,179213434,Released,No Laws. No Limits. One Rule. Never Fall In Love.,127,1.1927E+01,en,,false,"A celebration of love and creative inspiration takes place in the infamous, gaudy and glamorous Parisian nightclub, at the cusp of the 20th century. A young poet, who is plunged into the heady world of Moulin Rouge, begins a passionate affair with the club's most notorious and beautiful star.","Français,Español,English","Australia,United States of America","Bazmark Films,20th Century Fox","Drama,Romance"
316002,Accidental Love,2015-02-10,26000000,24487,Released,Sometimes you nail love. Sometimes it nails you.,100,1.6083E+01,en,,false,"A small town waitress gets a nail accidentally lodged in her head causing unpredictable behavior that leads her to Washington, DC.  Sparks fly when she meets a clueless young senator who takes up her cause - but what happens when love interferes with what you stand for?",English,United States of America,"K. JAM Media,Persistent Entertainment,Vocal Yokels","Romance,Comedy"
